,Season,Type,Week,Timeframe,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayScore,AwayTeamHasWon,HomeTeam,sportsbook_spread,sportsbook_total,true_margin,true_total
11,2002,RegularSeason,10,Week 10,11/10/02,12:00 AM ET,Sun,11/10/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,LAC,24.0,False,LAR,5.5,44.0,4.0,52.0
12,2002,RegularSeason,10,Week 10,11/10/02,12:00 AM ET,Sun,11/10/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,HOU,10.0,False,TEN,10.0,40.0,7.0,27.0
13,2002,RegularSeason,10,Week 10,11/11/02,12:00 AM ET,Mon,11/11/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,LV,34.0,True,DEN,5.0,47.0,-24.0,44.0
0,2002,RegularSeason,6,Week 6,10/13/02,12:00 AM ET,Sun,10/13/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,PIT,34.0,True,CIN,-5.5,41.5,-27.0,41.0
1,2002,RegularSeason,6,Week 6,10/13/02,12:00 AM ET,Sun,10/13/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CAR,13.0,False,DAL,2.5,34.0,1.0,27.0
2,2002,RegularSeason,6,Week 6,10/13/02,12:00 AM ET,Sun,10/13/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,MIA,24.0,True,DEN,3.5,41.0,-2.0,46.0
3,2002,RegularSeason,6,Week 6,10/13/02,12:00 AM ET,Sun,10/13/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,BUF,31.0,True,HOU,-7.5,44.0,-7.0,55.0
4,2002,RegularSeason,6,Week 6,10/13/02,12:00 AM ET,Sun,10/13/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,BAL,20.0,False,IND,6.5,44.0,2.0,42.0
5,2002,RegularSeason,6,Week 6,10/13/02,12:00 AM ET,Sun,10/13/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,DET,24.0,False,MIN,4.5,48.5,7.0,55.0
6,2002,RegularSeason,6,Week 6,10/13/02,12:00 AM ET,Sun,10/13/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,GB,28.0,True,NE,5.5,48.0,-18.0,38.0
7,2002,RegularSeason,6,Week 6,10/13/02,12:00 AM ET,Sun,10/13/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,ATL,17.0,True,NYG,5.0,34.0,-7.0,27.0
8,2002,RegularSeason,6,Week 6,10/13/02,12:00 AM ET,Sun,10/13/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,KC,34.0,False,LAC,3.5,46.5,1.0,69.0
9,2002,RegularSeason,6,Week 6,10/13/02,12:00 AM ET,Sun,10/13/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,LV,13.0,False,LAR,-9.0,47.5,15.0,41.0
10,2002,RegularSeason,6,Week 6,10/13/02,12:00 AM ET,Sun,10/13/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CLE,3.0,False,TB,7.0,36.5,14.0,20.0
11,2002,RegularSeason,6,Week 6,10/13/02,12:00 AM ET,Sun,10/13/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,JAX,14.0,False,TEN,-1.5,43.5,9.0,37.0
12,2002,RegularSeason,6,Week 6,10/13/02,12:00 AM ET,Sun,10/13/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NO,43.0,True,WAS,-1.0,45.5,-16.0,70.0
13,2002,RegularSeason,6,Week 6,10/14/02,12:00 AM ET,Mon,10/14/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,SF,28.0,True,SEA,-3.0,42.5,-7.0,49.0
0,2002,RegularSeason,7,Week 7,10/20/02,12:00 AM ET,Sun,10/20/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,F/OT,DAL,6.0,False,ARI,3.5,36.5,3.0,15.0
1,2002,RegularSeason,7,Week 7,10/20/02,12:00 AM ET,Sun,10/20/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CAR,0.0,False,ATL,4.5,35.5,30.0,30.0
2,2002,RegularSeason,7,Week 7,10/20/02,12:00 AM ET,Sun,10/20/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,JAX,10.0,False,BAL,1.5,40.0,7.0,27.0
3,2002,RegularSeason,7,Week 7,10/20/02,12:00 AM ET,Sun,10/20/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,HOU,17.0,False,CLE,9.0,36.0,17.0,51.0
4,2002,RegularSeason,7,Week 7,10/20/02,12:00 AM ET,Sun,10/20/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,F/OT,CHI,20.0,False,DET,-3.0,45.0,3.0,43.0
5,2002,RegularSeason,7,Week 7,10/20/02,12:00 AM ET,Sun,10/20/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,WAS,9.0,False,GB,7.5,48.0,21.0,39.0
6,2002,RegularSeason,7,Week 7,10/20/02,12:00 AM ET,Sun,10/20/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,F/OT,DEN,37.0,True,KC,-3.0,49.5,-3.0,71.0
7,2002,RegularSeason,7,Week 7,10/20/02,12:00 AM ET,Sun,10/20/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,BUF,23.0,True,MIA,4.0,47.0,-13.0,33.0
8,2002,RegularSeason,7,Week 7,10/20/02,12:00 AM ET,Sun,10/20/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,SF,27.0,False,NO,2.5,50.5,8.0,62.0
9,2002,RegularSeason,7,Week 7,10/20/02,12:00 AM ET,Sun,10/20/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,MIN,7.0,False,NYJ,3.0,48.0,13.0,27.0
10,2002,RegularSeason,7,Week 7,10/20/02,12:00 AM ET,Sun,10/20/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,F/OT,LAC,27.0,True,LV,7.0,45.5,-6.0,48.0
11,2002,RegularSeason,7,Week 7,10/20/02,12:00 AM ET,Sun,10/20/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,TB,10.0,False,PHI,3.5,37.0,10.0,30.0
12,2002,RegularSeason,7,Week 7,10/20/02,12:00 AM ET,Sun,10/20/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,SEA,20.0,False,LAR,4.5,45.0,17.0,57.0
13,2002,RegularSeason,7,Week 7,10/21/02,12:00 AM ET,Mon,10/21/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,IND,10.0,False,PIT,4.5,46.0,18.0,38.0
0,2002,RegularSeason,15,Week 15,12/15/02,12:00 AM ET,Sun,12/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,F/OT,SEA,30.0,True,ATL,9.0,46.0,-6.0,54.0
1,2002,RegularSeason,15,Week 15,12/15/02,12:00 AM ET,Sun,12/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,LAC,13.0,False,BUF,3.0,42.5,7.0,33.0
2,2002,RegularSeason,15,Week 15,12/15/02,12:00 AM ET,Sun,12/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NYJ,13.0,False,CHI,-6.5,38.0,7.0,33.0
3,2002,RegularSeason,15,Week 15,12/15/02,12:00 AM ET,Sun,12/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,JAX,29.0,True,CIN,-3.0,45.0,-14.0,44.0
4,2002,RegularSeason,15,Week 15,12/15/02,12:00 AM ET,Sun,12/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,IND,28.0,True,CLE,-2.0,41.5,-5.0,51.0
5,2002,RegularSeason,15,Week 15,12/15/02,12:00 AM ET,Sun,12/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,KC,24.0,False,DEN,3.5,47.5,7.0,55.0
6,2002,RegularSeason,15,Week 15,12/15/02,12:00 AM ET,Sun,12/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,TB,23.0,True,DET,-9.0,37.0,-3.0,43.0
7,2002,RegularSeason,15,Week 15,12/15/02,12:00 AM ET,Sun,12/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,BAL,23.0,True,HOU,-3.0,35.0,-4.0,42.0
8,2002,RegularSeason,15,Week 15,12/15/02,12:00 AM ET,Sun,12/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,LV,17.0,False,MIA,1.5,43.0,6.0,40.0
9,2002,RegularSeason,15,Week 15,12/15/02,12:00 AM ET,Sun,12/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,MIN,32.0,True,NO,7.0,51.0,-1.0,63.0
10,2002,RegularSeason,15,Week 15,12/15/02,12:00 AM ET,Sun,12/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,DAL,7.0,False,NYG,5.0,35.0,30.0,44.0
11,2002,RegularSeason,15,Week 15,12/15/02,12:00 AM ET,Sun,12/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,WAS,21.0,False,PHI,7.0,37.5,13.0,55.0
12,2002,RegularSeason,15,Week 15,12/15/02,12:00 AM ET,Sun,12/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CAR,14.0,False,PIT,9.0,39.5,16.0,44.0
13,2002,RegularSeason,15,Week 15,12/15/02,12:00 AM ET,Sun,12/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,GB,20.0,True,SF,3.0,42.5,-6.0,34.0
14,2002,RegularSeason,15,Week 15,12/15/02,12:00 AM ET,Sun,12/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,ARI,28.0,False,LAR,11.0,43.0,2.0,58.0
15,2002,RegularSeason,15,Week 15,12/16/02,12:00 AM ET,Mon,12/16/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NE,7.0,False,TEN,2.5,43.5,17.0,31.0
0,2002,RegularSeason,16,Week 16,12/21/02,12:00 AM ET,Sat,12/21/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,SF,17.0,True,ARI,-3.5,41.0,-3.0,31.0
1,2002,RegularSeason,16,Week 16,12/21/02,12:00 AM ET,Sat,12/21/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,PHI,27.0,True,DAL,-6.5,37.0,-24.0,30.0
2,2002,RegularSeason,16,Week 16,12/21/02,12:00 AM ET,Sat,12/21/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,MIA,17.0,False,MIN,-3.0,45.5,3.0,37.0
3,2002,RegularSeason,16,Week 16,12/22/02,12:00 AM ET,Sun,12/22/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,DET,15.0,False,ATL,10.5,43.5,21.0,51.0
4,2002,RegularSeason,16,Week 16,12/22/02,12:00 AM ET,Sun,12/22/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CLE,14.0,True,BAL,3.0,40.5,-1.0,27.0
5,2002,RegularSeason,16,Week 16,12/22/02,12:00 AM ET,Sun,12/22/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CHI,14.0,False,CAR,3.0,36.0,10.0,38.0
6,2002,RegularSeason,16,Week 16,12/22/02,12:00 AM ET,Sun,12/22/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NO,13.0,False,CIN,-7.0,47.5,7.0,33.0
7,2002,RegularSeason,16,Week 16,12/22/02,12:00 AM ET,Sun,12/22/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,BUF,0.0,False,GB,6.5,43.0,10.0,10.0
8,2002,RegularSeason,16,Week 16,12/22/02,12:00 AM ET,Sun,12/22/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NYG,44.0,True,IND,5.0,41.0,-17.0,71.0
9,2002,RegularSeason,16,Week 16,12/22/02,12:00 AM ET,Sun,12/22/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,TEN,28.0,True,JAX,-3.0,43.0,-18.0,38.0
10,2002,RegularSeason,16,Week 16,12/22/02,12:00 AM ET,Sun,12/22/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,LAC,22.0,False,KC,1.5,44.0,2.0,46.0
11,2002,RegularSeason,16,Week 16,12/22/02,12:00 AM ET,Sun,12/22/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NYJ,30.0,True,NE,3.5,42.0,-13.0,47.0
12,2002,RegularSeason,16,Week 16,12/22/02,12:00 AM ET,Sun,12/22/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,DEN,16.0,False,LV,4.0,47.5,12.0,44.0
13,2002,RegularSeason,16,Week 16,12/22/02,12:00 AM ET,Sun,12/22/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,LAR,10.0,False,SEA,1.0,46.0,20.0,40.0
14,2002,RegularSeason,16,Week 16,12/22/02,12:00 AM ET,Sun,12/22/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,HOU,10.0,False,WAS,6.5,36.5,16.0,36.0
15,2002,RegularSeason,16,Week 16,12/23/02,12:00 AM ET,Mon,12/23/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,PIT,17.0,True,TB,4.5,39.5,-10.0,24.0
0,2002,RegularSeason,8,Week 8,10/27/02,12:00 AM ET,Sun,10/27/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,PIT,31.0,True,BAL,-2.0,37.5,-13.0,49.0
1,2002,RegularSeason,8,Week 8,10/27/02,12:00 AM ET,Sun,10/27/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,DET,17.0,False,BUF,7.0,49.5,7.0,41.0
2,2002,RegularSeason,8,Week 8,10/27/02,12:00 AM ET,Sun,10/27/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,TB,12.0,True,CAR,-7.5,31.5,-3.0,21.0
3,2002,RegularSeason,8,Week 8,10/27/02,12:00 AM ET,Sun,10/27/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,TEN,30.0,True,CIN,-5.0,42.0,-6.0,54.0
4,2002,RegularSeason,8,Week 8,10/27/02,12:00 AM ET,Sun,10/27/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,SEA,17.0,True,DAL,2.5,37.5,-3.0,31.0
5,2002,RegularSeason,8,Week 8,10/27/02,12:00 AM ET,Sun,10/27/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,HOU,21.0,True,JAX,10.5,38.0,-2.0,40.0
6,2002,RegularSeason,8,Week 8,10/27/02,12:00 AM ET,Sun,10/27/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,LV,10.0,False,KC,-3.0,56.0,10.0,30.0
7,2002,RegularSeason,8,Week 8,10/27/02,12:00 AM ET,Sun,10/27/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CHI,7.0,False,MIN,1.0,44.5,18.0,32.0
8,2002,RegularSeason,8,Week 8,10/27/02,12:00 AM ET,Sun,10/27/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,DEN,24.0,True,NE,2.5,45.0,-8.0,40.0
9,2002,RegularSeason,8,Week 8,10/27/02,12:00 AM ET,Sun,10/27/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,ATL,37.0,True,NO,3.5,46.0,-2.0,72.0
10,2002,RegularSeason,8,Week 8,10/27/02,12:00 AM ET,Sun,10/27/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CLE,24.0,True,NYJ,3.0,41.5,-3.0,45.0
11,2002,RegularSeason,8,Week 8,10/27/02,12:00 AM ET,Sun,10/27/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,ARI,28.0,False,SF,8.0,40.5,10.0,66.0
12,2002,RegularSeason,8,Week 8,10/27/02,12:00 AM ET,Sun,10/27/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,IND,21.0,False,WAS,-0.0,46.5,5.0,47.0
13,2002,RegularSeason,8,Week 8,10/28/02,12:00 AM ET,Mon,10/28/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NYG,3.0,False,PHI,7.0,38.5,14.0,20.0
0,2002,RegularSeason,13,Week 13,11/28/02,12:00 AM ET,Thu,11/28/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,WAS,20.0,False,DAL,-1.0,36.0,7.0,47.0
1,2002,RegularSeason,13,Week 13,11/28/02,12:00 AM ET,Thu,11/28/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NE,20.0,True,DET,-6.0,46.0,-8.0,32.0
2,2002,RegularSeason,13,Week 13,12/1/02,12:00 AM ET,Sun,12/1/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,MIA,21.0,False,BUF,-2.0,37.5,17.0,59.0
3,2002,RegularSeason,13,Week 13,12/1/02,12:00 AM ET,Sun,12/1/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,BAL,27.0,True,CIN,-2.5,38.0,-4.0,50.0
4,2002,RegularSeason,13,Week 13,12/1/02,12:00 AM ET,Sun,12/1/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CAR,13.0,True,CLE,7.5,34.5,-7.0,19.0
5,2002,RegularSeason,13,Week 13,12/1/02,12:00 AM ET,Sun,12/1/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CHI,20.0,False,GB,9.5,37.5,10.0,50.0
6,2002,RegularSeason,13,Week 13,12/1/02,12:00 AM ET,Sun,12/1/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,HOU,3.0,False,IND,11.5,39.0,16.0,22.0
7,2002,RegularSeason,13,Week 13,12/1/02,12:00 AM ET,Sun,12/1/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,PIT,25.0,True,JAX,-3.0,44.0,-2.0,48.0
8,2002,RegularSeason,13,Week 13,12/1/02,12:00 AM ET,Sun,12/1/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,ARI,0.0,False,KC,9.0,47.0,49.0,49.0
9,2002,RegularSeason,13,Week 13,12/1/02,12:00 AM ET,Sun,12/1/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,F/OT,ATL,30.0,True,MIN,-3.5,48.0,-6.0,54.0
10,2002,RegularSeason,13,Week 13,12/1/02,12:00 AM ET,Sun,12/1/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,TB,20.0,False,NO,-1.5,40.0,3.0,43.0
11,2002,RegularSeason,13,Week 13,12/1/02,12:00 AM ET,Sun,12/1/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,F/OT,TEN,32.0,True,NYG,3.0,34.0,-3.0,61.0
12,2002,RegularSeason,13,Week 13,12/1/02,12:00 AM ET,Sun,12/1/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,LAR,3.0,False,PHI,-2.0,37.5,7.0,13.0
13,2002,RegularSeason,13,Week 13,12/1/02,12:00 AM ET,Sun,12/1/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,F/OT,DEN,27.0,False,LAC,-3.0,40.0,3.0,57.0
14,2002,RegularSeason,13,Week 13,12/1/02,12:00 AM ET,Sun,12/1/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,SEA,24.0,False,SF,8.5,43.5,7.0,55.0
15,2002,RegularSeason,13,Week 13,12/2/02,12:00 AM ET,Mon,12/2/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NYJ,20.0,False,LV,6.0,47.5,6.0,46.0
0,2002,RegularSeason,2,Week 2,9/15/02,12:00 AM ET,Sun,9/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CHI,14.0,True,ATL,3.0,44.0,-1.0,27.0
1,2002,RegularSeason,2,Week 2,9/15/02,12:00 AM ET,Sun,9/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,TB,25.0,True,BAL,-3.5,32.5,-25.0,25.0
2,2002,RegularSeason,2,Week 2,9/15/02,12:00 AM ET,Sun,9/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,DET,7.0,False,CAR,3.0,37.0,24.0,38.0
3,2002,RegularSeason,2,Week 2,9/15/02,12:00 AM ET,Sun,9/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CIN,7.0,False,CLE,4.5,39.0,13.0,27.0
4,2002,RegularSeason,2,Week 2,9/15/02,12:00 AM ET,Sun,9/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,TEN,13.0,False,DAL,-3.0,37.0,8.0,34.0
5,2002,RegularSeason,2,Week 2,9/15/02,12:00 AM ET,Sun,9/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,MIA,21.0,True,IND,2.0,47.0,-8.0,34.0
6,2002,RegularSeason,2,Week 2,9/15/02,12:00 AM ET,Sun,9/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,JAX,23.0,True,KC,4.0,45.0,-7.0,39.0
7,2002,RegularSeason,2,Week 2,9/15/02,12:00 AM ET,Sun,9/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,F/OT,BUF,45.0,True,MIN,4.5,48.0,-6.0,84.0
8,2002,RegularSeason,2,Week 2,9/15/02,12:00 AM ET,Sun,9/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,GB,20.0,False,NO,-2.0,45.5,15.0,55.0
9,2002,RegularSeason,2,Week 2,9/15/02,12:00 AM ET,Sun,9/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NE,44.0,True,NYJ,1.5,42.0,-37.0,51.0
10,2002,RegularSeason,2,Week 2,9/15/02,12:00 AM ET,Sun,9/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,LV,30.0,True,PIT,4.0,40.0,-13.0,47.0
11,2002,RegularSeason,2,Week 2,9/15/02,12:00 AM ET,Sun,9/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,HOU,3.0,False,LAC,12.5,33.5,21.0,27.0
12,2002,RegularSeason,2,Week 2,9/15/02,12:00 AM ET,Sun,9/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,ARI,24.0,True,SEA,3.5,40.5,-11.0,37.0
13,2002,RegularSeason,2,Week 2,9/15/02,12:00 AM ET,Sun,9/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,DEN,24.0,True,SF,3.5,44.0,-10.0,38.0
14,2002,RegularSeason,2,Week 2,9/15/02,12:00 AM ET,Sun,9/15/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NYG,26.0,True,LAR,12.5,46.0,-5.0,47.0
15,2002,RegularSeason,2,Week 2,9/16/02,12:00 AM ET,Mon,9/16/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,PHI,37.0,True,WAS,-3.0,44.5,-30.0,44.0
0,2002,RegularSeason,14,Week 14,12/8/02,12:00 AM ET,Sun,12/8/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,F/OT,DET,20.0,False,ARI,1.0,39.0,3.0,43.0
1,2002,RegularSeason,14,Week 14,12/8/02,12:00 AM ET,Sun,12/8/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NO,37.0,True,BAL,-2.5,41.5,-12.0,62.0
2,2002,RegularSeason,14,Week 14,12/8/02,12:00 AM ET,Sun,12/8/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CIN,31.0,False,CAR,3.5,36.5,21.0,83.0
3,2002,RegularSeason,14,Week 14,12/8/02,12:00 AM ET,Sun,12/8/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,SF,31.0,True,DAL,-4.5,39.5,-4.0,58.0
4,2002,RegularSeason,14,Week 14,12/8/02,12:00 AM ET,Sun,12/8/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,MIN,22.0,False,GB,9.5,42.5,4.0,48.0
5,2002,RegularSeason,14,Week 14,12/8/02,12:00 AM ET,Sun,12/8/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CLE,21.0,True,JAX,2.0,40.0,-1.0,41.0
6,2002,RegularSeason,14,Week 14,12/8/02,12:00 AM ET,Sun,12/8/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,LAR,10.0,False,KC,5.5,44.5,39.0,59.0
7,2002,RegularSeason,14,Week 14,12/8/02,12:00 AM ET,Sun,12/8/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,BUF,17.0,False,NE,4.0,44.5,10.0,44.0
8,2002,RegularSeason,14,Week 14,12/8/02,12:00 AM ET,Sun,12/8/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,DEN,13.0,False,NYJ,-1.0,43.0,6.0,32.0
9,2002,RegularSeason,14,Week 14,12/8/02,12:00 AM ET,Sun,12/8/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,HOU,24.0,True,PIT,13.5,38.0,-18.0,30.0
10,2002,RegularSeason,14,Week 14,12/8/02,12:00 AM ET,Sun,12/8/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,LV,27.0,True,LAC,-3.0,46.0,-20.0,34.0
11,2002,RegularSeason,14,Week 14,12/8/02,12:00 AM ET,Sun,12/8/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,PHI,27.0,True,SEA,-3.0,38.0,-7.0,47.0
12,2002,RegularSeason,14,Week 14,12/8/02,12:00 AM ET,Sun,12/8/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,ATL,10.0,False,TB,4.0,37.5,24.0,44.0
13,2002,RegularSeason,14,Week 14,12/8/02,12:00 AM ET,Sun,12/8/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,IND,17.0,False,TEN,1.5,43.0,10.0,44.0
14,2002,RegularSeason,14,Week 14,12/8/02,12:00 AM ET,Sun,12/8/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NYG,27.0,True,WAS,3.0,37.5,-6.0,48.0
15,2002,RegularSeason,14,Week 14,12/9/02,12:00 AM ET,Mon,12/9/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CHI,9.0,False,MIA,10.0,37.0,18.0,36.0
0,2003,RegularSeason,11,Week 11,11/16/03,12:00 AM ET,Sun,11/16/03 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,HOU,12.0,True,BUF,7.0,37.5,-2.0,22.0
1,2003,RegularSeason,11,Week 11,11/16/03,12:00 AM ET,Sun,11/16/03 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,WAS,17.0,False,CAR,6.0,36.5,3.0,37.0
2,2003,RegularSeason,11,Week 11,11/16/03,12:00 AM ET,Sun,11/16/03 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,LAR,23.0,True,CHI,-6.0,42.0,-2.0,44.0
3,2003,RegularSeason,11,Week 11,11/16/03,12:00 AM ET,Sun,11/16/03 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,KC,19.0,False,CIN,-6.5,47.0,5.0,43.0
4,2003,RegularSeason,11,Week 11,11/16/03,12:00 AM ET,Sun,11/16/03 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,ARI,6.0,False,CLE,6.0,37.5,38.0,50.0
5,2003,RegularSeason,11,Week 11,11/16/03,12:00 AM ET,Sun,11/16/03 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,LAC,8.0,False,DEN,8.0,44.0,29.0,45.0
